basin,key,overlap_area_mi2
SHA,41.031250_-120.218750,4.182940702703663
SHA,41.031250_-120.343750,7.725699791013311
SHA,41.031250_-120.593750,9.668145616107358
SHA,41.031250_-120.656250,14.085454244958303
SHA,41.031250_-120.718750,14.085454244952247
SHA,41.031250_-120.781250,14.085454244956942
SHA,41.031250_-120.843750,14.085454244958294
SHA,41.031250_-120.906250,14.085454244952848
SHA,41.031250_-120.968750,14.085454244958628
SHA,41.031250_-121.031250,14.08545424495882
SHA,41.031250_-121.093750,14.085454244953777
SHA,41.031250_-121.156250,14.085454244958713
SHA,41.031250_-121.218750,14.085454244952098
SHA,41.031250_-121.281250,14.085454244958349
SHA,41.031250_-121.343750,14.085454244958978
SHA,41.031250_-121.406250,14.085454244953041
SHA,41.031250_-121.468750,14.085454244960653
SHA,41.031250_-121.531250,14.085454244961165
SHA,41.031250_-121.593750,14.085454244952977
SHA,41.031250_-121.656250,14.085454244959822
SHA,41.031250_-121.718750,14.085454244960337
SHA,41.031250_-121.781250,14.085454244954839
SHA,41.031250_-121.843750,14.085454244960601
SHA,41.031250_-121.906250,14.085454244958818
SHA,41.031250_-121.968750,14.085454244952293
SHA,41.031250_-122.031250,14.08545424495862
SHA,41.031250_-122.093750,14.085454244958708
SHA,41.031250_-122.156250,14.085454244953
SHA,41.031250_-122.218750,14.085454244959692
SHA,41.031250_-122.281250,14.08545424495953
SHA,41.031250_-122.343750,14.085454244953029
SHA,41.031250_-122.406250,14.08545424495914
SHA,41.031250_-122.468750,14.085454244959962
SHA,41.031250_-122.531250,6.380871728606269
SHA,41.093750_-120.218750,12.24223388039992
SHA,41.093750_-120.281250,14.072278863564488
SHA,41.093750_-120.343750,14.072278863560193
SHA,41.093750_-120.406250,13.638924342210265
SHA,41.093750_-120.468750,7.491408042603163
SHA,41.093750_-120.531250,9.350111824920308
SHA,41.093750_-120.593750,13.332850749683857
SHA,41.093750_-120.656250,14.072278863565247
SHA,41.093750_-120.718750,14.072278863561102
SHA,41.093750_-120.781250,14.072278863568641
SHA,41.093750_-120.843750,14.072278863567256
SHA,41.093750_-120.906250,14.072278863561868
SHA,41.093750_-120.968750,14.072278863567703
SHA,41.093750_-121.031250,14.07227886356708
SHA,41.093750_-121.093750,14.072278863560259
SHA,41.093750_-121.156250,14.072278863565398
SHA,41.093750_-121.218750,14.072278863560815
SHA,41.093750_-121.281250,14.072278863567304
SHA,41.093750_-121.343750,14.072278863567213
SHA,41.093750_-121.406250,14.072278863560648
SHA,41.093750_-121.468750,14.072278863564804
SHA,41.093750_-121.531250,14.072278863563755
SHA,41.093750_-121.593750,14.072278863559891
SHA,41.093750_-121.656250,14.072278863566222
SHA,41.093750_-121.718750,14.072278863566373
SHA,41.093750_-121.781250,14.07227886356051
SHA,41.093750_-121.843750,14.072278863565032
SHA,41.093750_-121.906250,14.07227886356599
SHA,41.093750_-121.968750,14.07227886356024
SHA,41.093750_-122.031250,14.072278863564698
SHA,41.093750_-122.093750,14.072278863564883
SHA,41.093750_-122.156250,14.072278863560268
SHA,41.093750_-122.218750,14.072278863566304
SHA,41.093750_-122.281250,14.072278863566524
SHA,41.093750_-122.343750,14.072278863561488
SHA,41.093750_-122.406250,14.072278863567266
SHA,41.093750_-122.468750,8.49739044403285
SHA,41.093750_-122.531250,2.708204206510569
SHA,41.156250_-120.156250,7.163658144262572
SHA,41.156250_-120.218750,14.059086414429423
SHA,41.156250_-120.281250,14.059086414429245
SHA,41.156250_-120.343750,14.059086414423158
SHA,41.156250_-120.406250,14.059086414428354
SHA,41.156250_-120.468750,14.059086414427721
SHA,41.156250_-120.531250,14.05908641442156
SHA,41.156250_-120.593750,14.059086414427531
SHA,41.156250_-120.656250,14.05908641442911
SHA,41.156250_-120.718750,14.0590864144224
SHA,41.156250_-120.781250,14.059086414427401
SHA,41.156250_-120.843750,14.059086414429142
SHA,41.156250_-120.906250,14.059086414422275
SHA,41.156250_-120.968750,14.059086414427519
SHA,41.156250_-121.031250,14.059086414427393
SHA,41.156250_-121.093750,14.05908641442102
SHA,41.156250_-121.156250,14.059086414427684
SHA,41.156250_-121.218750,14.05908641442272
SHA,41.156250_-121.281250,14.059086414427979
SHA,41.156250_-121.343750,14.059086414427629
SHA,41.156250_-121.406250,14.059086414421843
SHA,41.156250_-121.468750,14.059086414428688
SHA,41.156250_-121.531250,14.059086414429492
SHA,41.156250_-121.593750,14.059086414421898
SHA,41.156250_-121.656250,14.059086414428359
SHA,41.156250_-121.718750,14.059086414429633
SHA,41.156250_-121.781250,14.059086414423003
SHA,41.156250_-121.843750,14.059086414428963
SHA,41.156250_-121.906250,14.059086414428416
SHA,41.156250_-121.968750,14.059086414424243
SHA,41.156250_-122.031250,14.059086414431214
SHA,41.156250_-122.093750,14.059086414429395
SHA,41.156250_-122.156250,14.059086414421923
SHA,41.156250_-122.218750,14.059086414428037
SHA,41.156250_-122.281250,14.05908641443042
SHA,41.156250_-122.343750,14.05908641442384
SHA,41.156250_-122.406250,14.05908641442822
SHA,41.156250_-122.468750,5.173592746359465
SHA,41.218750_-120.156250,9.58981920933689
SHA,41.218750_-120.218750,14.045876911586806
SHA,41.218750_-120.281250,14.0458769115867
SHA,41.218750_-120.343750,14.045876911580718
SHA,41.218750_-120.406250,14.04587691158791
SHA,41.218750_-120.468750,14.045876911587397
SHA,41.218750_-120.531250,14.045876911580459
SHA,41.218750_-120.593750,14.045876911586621
SHA,41.218750_-120.656250,14.045876911587479
SHA,41.218750_-120.718750,14.045876911581916
SHA,41.218750_-120.781250,14.04587691158723
SHA,41.218750_-120.843750,14.045876911585442
SHA,41.218750_-120.906250,14.045876911580844
SHA,41.218750_-120.968750,14.045876911588325
SHA,41.218750_-121.031250,14.04587691158864
SHA,41.218750_-121.093750,14.045876911583626
SHA,41.218750_-121.156250,14.045876911587962
SHA,41.218750_-121.218750,14.045876911580738
SHA,41.218750_-121.281250,14.045876911586578
SHA,41.218750_-121.343750,14.045876911586923
SHA,41.218750_-121.406250,14.045876911582761
SHA,41.218750_-121.468750,14.045876911587593
SHA,41.218750_-121.531250,14.045876911587332
SHA,41.218750_-121.593750,14.045876911581582
SHA,41.218750_-121.656250,14.045876911585307
SHA,41.218750_-121.718750,14.045876911585813
SHA,41.218750_-121.781250,14.045876911580295
SHA,41.218750_-121.843750,14.04587691158566
SHA,41.218750_-121.906250,14.045876911586472
SHA,41.218750_-121.968750,14.045876911579976
SHA,41.218750_-122.031250,14.045876911584731
SHA,41.218750_-122.093750,14.045876911586504
SHA,41.218750_-122.156250,14.04587691158173
SHA,41.218750_-122.218750,14.045876911587035
SHA,41.218750_-122.281250,14.045876911585724
SHA,41.218750_-122.343750,14.045876911579526
SHA,41.218750_-122.406250,14.045876911586241
SHA,41.218750_-122.468750,13.92545189594846
SHA,41.218750_-122.531250,2.8115061592968265
SHA,41.281250_-120.218750,12.32083214227939
SHA,41.281250_-120.281250,14.03265036912862
SHA,41.281250_-120.343750,14.032650369122637
SHA,41.281250_-120.406250,14.03265036912788
SHA,41.281250_-120.468750,14.03265036912828
SHA,41.281250_-120.531250,14.032650369124127
SHA,41.281250_-120.593750,14.03265036912927
SHA,41.281250_-120.656250,14.032650369128223
SHA,41.281250_-120.718750,14.032650369122603
SHA,41.281250_-120.781250,14.03265036912789
SHA,41.281250_-120.843750,14.032650369127927
SHA,41.281250_-120.906250,14.032650369122404
SHA,41.281250_-120.968750,14.032650369127982
SHA,41.281250_-121.031250,14.032650369128275
SHA,41.281250_-121.093750,14.032650369123305
SHA,41.281250_-121.156250,14.032650369129534
SHA,41.281250_-121.218750,14.032650369123353
SHA,41.281250_-121.281250,14.032650369129255
SHA,41.281250_-121.343750,14.032650369128781
SHA,41.281250_-121.406250,14.032650369121964
SHA,41.281250_-121.468750,14.03265036912793
SHA,41.281250_-121.531250,14.032650369128891
SHA,41.281250_-121.593750,14.032650369124323
SHA,41.281250_-121.656250,14.032650369129323
SHA,41.281250_-121.718750,14.032650369128378
SHA,41.281250_-121.781250,14.03265036912338
SHA,41.281250_-121.843750,14.032650369129172
SHA,41.281250_-121.906250,14.032650369128776
SHA,41.281250_-121.968750,14.032650369123889
SHA,41.281250_-122.031250,14.032650369129398
SHA,41.281250_-122.093750,14.032650369128227
SHA,41.281250_-122.156250,14.032650369122608
SHA,41.281250_-122.218750,14.032650369127913
SHA,41.281250_-122.281250,14.032650369128804
SHA,41.281250_-122.343750,14.03265036912475
SHA,41.281250_-122.406250,14.032650369128218
SHA,41.281250_-122.468750,13.985303048220482
SHA,41.281250_-122.531250,1.842093341737947
SHA,41.343750_-120.218750,9.67463597230368
SHA,41.343750_-120.281250,14.019406801175146
SHA,41.343750_-120.343750,14.01940680116983
SHA,41.343750_-120.406250,14.019406801175666
SHA,41.343750_-120.468750,14.019406801176624
SHA,41.343750_-120.531250,14.019406801169211
SHA,41.343750_-120.593750,14.019406801175759
SHA,41.343750_-120.656250,14.019406801176029
SHA,41.343750_-120.718750,14.019406801169858
SHA,41.343750_-120.781250,14.019406801177317
SHA,41.343750_-120.843750,14.019406801176707
SHA,41.343750_-120.906250,14.019406801170447
SHA,41.343750_-120.968750,14.019406801176238
SHA,41.343750_-121.031250,14.019406801174751
SHA,41.343750_-121.093750,14.019406801168111
SHA,41.343750_-121.156250,14.019406801175343
SHA,41.343750_-121.218750,14.019406801170206
SHA,41.343750_-121.281250,14.019406801176144
SHA,41.343750_-121.343750,14.019406801175705
SHA,41.343750_-121.406250,14.019406801167952
SHA,41.343750_-121.468750,14.019406801174943
SHA,41.343750_-121.531250,14.019406801174915
SHA,41.343750_-121.593750,14.019406801168532
SHA,41.343750_-121.656250,14.019406801176288
SHA,41.343750_-121.718750,14.019406801175396
SHA,41.343750_-121.781250,14.019406801168584
SHA,41.343750_-121.843750,14.019406801175387
SHA,41.343750_-121.906250,14.01940680117504
SHA,41.343750_-121.968750,14.019406801168435
SHA,41.343750_-122.031250,14.01940680117503
SHA,41.343750_-122.093750,14.01940680117497
SHA,41.343750_-122.156250,14.019406801169636
SHA,41.343750_-122.218750,14.019406801177126
SHA,41.343750_-122.281250,14.019406801175524
SHA,41.343750_-122.343750,13.643928585821328
SHA,41.343750_-122.406250,11.348111762544649
SHA,41.406250_-120.281250,14.00614622182748
SHA,41.406250_-120.343750,14.006146221821513
SHA,41.406250_-120.406250,14.006146221826574
SHA,41.406250_-120.468750,14.006146221826668
SHA,41.406250_-120.531250,14.006146221821957
SHA,41.406250_-120.593750,14.006146221826462
SHA,41.406250_-120.656250,14.006146221827308
SHA,41.406250_-120.718750,14.006146221821675
SHA,41.406250_-120.781250,14.006146221825725
SHA,41.406250_-120.843750,14.006146221827313
SHA,41.406250_-120.906250,14.006146221821146
SHA,41.406250_-120.968750,14.006146221826087
SHA,41.406250_-121.031250,14.00614622182731
SHA,41.406250_-121.093750,14.006146221821503
SHA,41.406250_-121.156250,14.006146221826588
SHA,41.406250_-121.218750,14.006146221820128
SHA,41.406250_-121.281250,14.00614622182465
SHA,41.406250_-121.343750,14.00614622182564
SHA,41.406250_-121.406250,14.00614622182285
SHA,41.406250_-121.468750,14.006146221828196
SHA,41.406250_-121.531250,14.006146221827377
SHA,41.406250_-121.593750,14.006146221822094
SHA,41.406250_-121.656250,14.006146221827857
SHA,41.406250_-121.718750,14.006146221828907
SHA,41.406250_-121.781250,14.006146221821917
SHA,41.406250_-121.843750,14.006146221827755
SHA,41.406250_-121.906250,14.006146221828976
SHA,41.406250_-121.968750,14.006146221823082
SHA,41.406250_-122.031250,14.006146221827578
SHA,41.406250_-122.093750,14.000972029201444
SHA,41.406250_-122.156250,11.356835657492475
SHA,41.406250_-122.218750,7.074365293120356
SHA,41.468750_-120.281250,13.294375429362507
SHA,41.468750_-120.343750,13.992868645257682
SHA,41.468750_-120.406250,13.992868645263265
SHA,41.468750_-120.468750,13.992868645262721
SHA,41.468750_-120.531250,13.992868645257184
SHA,41.468750_-120.593750,13.992868645263417
SHA,41.468750_-120.656250,13.992868645262071
SHA,41.468750_-120.718750,13.992868645255841
SHA,41.468750_-120.781250,13.992868645262911
SHA,41.468750_-120.843750,13.99286864526351
SHA,41.468750_-120.906250,13.992868645258039
SHA,41.468750_-120.968750,13.992868645264396
SHA,41.468750_-121.031250,13.992868645263096
SHA,41.468750_-121.093750,13.992868645257362
SHA,41.468750_-121.218750,13.992868645258396
SHA,41.468750_-121.343750,13.992868645264595
SHA,41.468750_-121.468750,13.99286864526241
SHA,41.468750_-121.531250,13.992868645262366
SHA,41.468750_-121.593750,13.992868645256623
SHA,41.468750_-121.656250,13.992868645261806
SHA,41.468750_-121.718750,13.992868645261122
SHA,41.468750_-121.781250,13.992868645256083
SHA,41.468750_-121.843750,13.992868645262774
SHA,41.468750_-121.906250,10.971963482588148
SHA,41.468750_-122.093750,1.0201457095327562
SHA,41.531250_-120.343750,13.979574085649382
SHA,41.531250_-120.406250,13.979574085654773
SHA,41.531250_-120.468750,13.979574085655571
SHA,41.531250_-120.531250,13.979574085651068
SHA,41.531250_-120.593750,13.979574085656074
SHA,41.531250_-120.656250,13.979574085656
SHA,41.531250_-120.718750,13.979574085651679
SHA,41.531250_-120.781250,13.979574085657472
SHA,41.531250_-120.843750,12.749446100854481
SHA,41.531250_-120.906250,9.369999892122976
SHA,41.531250_-120.968750,13.979574085655976
SHA,41.531250_-121.031250,10.732491509548344
SHA,41.531250_-121.468750,13.97957408565671
SHA,41.531250_-121.531250,13.97957408565723
SHA,41.531250_-121.593750,13.979574085650913
SHA,41.531250_-121.656250,13.979574085656212
SHA,41.531250_-121.718750,13.635393765126677
SHA,41.531250_-121.781250,10.341906289430002
SHA,41.593750_-120.281250,9.857443132746496
SHA,41.593750_-120.343750,13.966262557184086
SHA,41.593750_-120.406250,13.966262557191234
SHA,41.593750_-120.468750,13.966262557189589
SHA,41.593750_-120.531250,13.966262557182127
SHA,41.593750_-120.593750,13.966262557189324
SHA,41.593750_-120.656250,13.966262557190015
SHA,41.593750_-120.718750,13.9662625571832
SHA,41.593750_-120.781250,13.871697365458125
SHA,41.593750_-120.906250,3.6673108191450696
SHA,41.593750_-120.968750,7.648997059924199
SHA,41.593750_-121.531250,8.34953207263557
SHA,41.593750_-121.593750,12.53043428575611
SHA,41.656250_-120.343750,13.95293407410304
SHA,41.656250_-120.406250,13.952934074107205
SHA,41.656250_-120.468750,13.95293407410847
SHA,41.656250_-120.531250,13.952934074103299
SHA,41.656250_-120.593750,13.952934074108379
SHA,41.656250_-120.656250,13.952934074108176
SHA,41.656250_-120.718750,13.952934074103574
SHA,41.656250_-120.781250,13.774515573458988
SHA,41.718750_-120.281250,0.006011557936660359
SHA,41.718750_-120.343750,1.7555941611972188
SHA,41.718750_-120.406250,2.587506955244592
SHA,41.718750_-120.468750,3.299789058803308
SHA,41.718750_-120.531250,6.794746760327346
SHA,41.718750_-120.593750,13.93958865064818
SHA,41.718750_-120.656250,13.939588650648943
SHA,41.718750_-120.718750,11.983215404364657
SHA,41.781250_-120.531250,2.4185899159975492
SHA,41.781250_-120.593750,12.435816055081746
SHA,41.843750_-120.531250,0.06990311940898167
SNS,37.906250_-120.468750,2.4203769857171724
SNS,37.906250_-120.531250,0.11105198089842985
SNS,37.968750_-120.406250,0.5999163863554785
SNS,37.968750_-120.468750,13.469928440806767
SNS,37.968750_-120.531250,10.646721492492897
SNS,37.968750_-120.593750,1.2504484345410312
SNS,38.031250_-120.218750,0.7982773391934895
SNS,38.031250_-120.281250,1.8687232226825417
SNS,38.031250_-120.343750,2.725476151037664
SNS,38.031250_-120.406250,11.4527978181519
SNS,38.031250_-120.468750,14.697531240059977
SNS,38.031250_-120.531250,14.697531240055335
SNS,38.031250_-120.593750,8.0203748095776
SNS,38.093750_-120.093750,0.24405654134059665
SNS,38.093750_-120.156250,9.315161692067646
SNS,38.093750_-120.218750,14.519988882742359
SNS,38.093750_-120.281250,14.685191179852213
SNS,38.093750_-120.343750,14.685191179846068
SNS,38.093750_-120.406250,14.68519117985165
SNS,38.093750_-120.468750,14.666371063558726
SNS,38.093750_-120.531250,9.380349861128915
SNS,38.093750_-120.593750,0.4308034823777448
SNS,38.156250_-119.968750,0.057197250895080286
SNS,38.156250_-120.031250,3.146420432785494
SNS,38.156250_-120.093750,11.328629237457818
SNS,38.156250_-120.156250,14.683818519009938
SNS,38.156250_-120.218750,14.672833404907827
SNS,38.156250_-120.281250,14.672833404908335
SNS,38.156250_-120.343750,14.607475455657731
SNS,38.156250_-120.406250,10.655208915519909
SNS,38.156250_-120.468750,5.047661885633653
SNS,38.218750_-119.656250,7.5793320116942535
SNS,38.218750_-119.718750,9.814653113319288
SNS,38.218750_-119.781250,8.630200116558933
SNS,38.218750_-119.843750,11.196027291892559
SNS,38.218750_-119.906250,12.599360567161972
SNS,38.218750_-119.968750,13.796715091076042
SNS,38.218750_-120.031250,14.542358246455287
SNS,38.218750_-120.093750,14.64945009494161
SNS,38.218750_-120.156250,14.66045792814096
SNS,38.218750_-120.218750,14.660457928147316
SNS,38.218750_-120.281250,14.634450907394518
SNS,38.218750_-120.343750,12.966442368859756
SNS,38.218750_-120.406250,0.1315384477746418
SNS,38.281250_-119.656250,11.822893979205439
SNS,38.281250_-119.718750,14.638970770114096
SNS,38.281250_-119.781250,14.672438190857525
SNS,38.281250_-119.843750,14.626821426133539
SNS,38.281250_-119.906250,14.651511709192778
SNS,38.281250_-119.968750,14.648064762506197
SNS,38.281250_-120.031250,14.648064762512162
SNS,38.281250_-120.093750,14.677233852323598
SNS,38.281250_-120.156250,14.666528017347241
SNS,38.281250_-120.218750,14.645895338802077
SNS,38.281250_-120.281250,9.983334136295596
SNS,38.281250_-120.343750,1.7414953264829494
SNS,38.343750_-119.656250,11.308373023736547
SNS,38.343750_-119.718750,14.635653920991512
SNS,38.343750_-119.781250,14.635653920985638
SNS,38.343750_-119.843750,14.641871278590736
SNS,38.343750_-119.906250,14.645858132617686
SNS,38.343750_-119.968750,14.643645580413068
SNS,38.343750_-120.031250,14.630357398760575
SNS,38.343750_-120.093750,14.634152253742409
SNS,38.343750_-120.156250,14.637115335583298
SNS,38.343750_-120.218750,10.364413608416916
SNS,38.343750_-120.281250,0.2928914328300862
SNS,38.406250_-119.718750,14.623225416551476
SNS,38.406250_-119.781250,14.623225416544184
SNS,38.406250_-119.843750,14.6271173922649
SNS,38.406250_-119.906250,14.636154433691885
SNS,38.406250_-119.968750,14.642466295958876
SNS,38.406250_-120.031250,14.639198490545741
SNS,38.406250_-120.093750,14.623225416548355
SNS,38.406250_-120.156250,9.200271057754124
SNS,38.406250_-120.218750,0.4256330593336416
SNS,38.468750_-119.781250,10.471463857038206
SNS,38.468750_-119.843750,14.241673357977977
SNS,38.468750_-119.906250,12.75237979576026
SNS,38.468750_-119.968750,14.612928024157695
SNS,38.468750_-120.031250,12.7654878404039
SNS,38.468750_-120.093750,5.829577069916804
SNS,38.468750_-120.156250,0.2505387173057904
SNS,38.531250_-119.843750,0.4518875796677733
SNS,38.531250_-119.906250,1.8198662175085782
SNS,38.531250_-119.968750,2.2170163450981697
SNS,38.531250_-120.031250,0.1349576123266928
